Alert ID,Feed,Issue Date,"Article Title","Disease",Lat,Lng,"Location",Cases,Deaths,Rating
6614641,Google News,2019-08-09 12:23:01,"Yellow fever outbreak officially confirmed in Ebonyi as 16 reported ...","Yellow Fever",6.250000,8.083333,"Ebonyi State, Nigeria",,,4
6614620,Google News,2019-08-09 06:42:23,"First Ever Investment Symposium Held in West Nile - softpower.ug","West Nile Virus",1.279960,32.386219,"Uganda",,,3
6613937,Google News,2019-08-09 05:54:17,"Malaria outbreak in Burundi reaches epidemic levels with 5.7 million ...","Malaria",-3.356170,29.887150,"Burundi",,,4
6611871,ProMED Mail,2019-08-08 14:44:34,"PRO/AH/EDR> Malaria - Burundi: national epidemic","Malaria",-3.356170,29.887150,"Burundi",,,3
6612133,Google News,2019-08-08 06:33:31,"Yobe, WHO and Malaria Consortium target close to 200000 children for ...","Malaria",12.000000,11.500000,"Yobe State, Nigeria",,,4
6611498,Google News,2019-08-07 19:08:56,"Ondo partners foreign firm to tackle malaria - The Punch","Malaria",7.088721,4.838763,"Ondo State, Nigeria",,,3
6610647,Google News,2019-08-07 11:31:30,"Malaria outbreak feared in Kampala - Independent","Malaria",1.279960,32.386219,"Uganda",,,4
6608619,Google News,2019-08-06 11:05:52,"Hepatitis: The silent killer overtaking HIV, malaria - Daily Monitor","Malaria",1.279960,32.386219,"Uganda",,,3
6608005,Google News,2019-08-06 04:37:00,"1,800 dead as malaria 'epidemic' rages in Burundi: UN - Yahoo News","Malaria",-3.356170,29.887150,"Burundi",,,4
6607943,Google News,2019-08-06 03:00:43,"Cases Of Malaria Spike In Manicaland Province - pindula.co.zw","Malaria",-19.000099,29.871840,"Zimbabwe",,,3
6605537,ProMED Français,2019-08-05 05:16:32,"PRO/FR> Fièvre Jaune - Côte d'Ivoire (03): Abidjan","Yellow Fever",7.631530,-5.000000,"Cote d'Ivoire",,,3
6605536,ProMED Français,2019-08-05 05:11:04,"PRO/FR> Fièvre Jaune - Côte d'Ivoire (02): Abidjan","Yellow Fever",7.631530,-5.000000,"Cote d'Ivoire",,,3
6603696,Google News,2019-08-03 04:30:00,"The Eradication of Malaria in Argentina and Algeria - Borgen Project","Malaria",28.163240,2.632390,"Algeria",,,3
6603595,Google News,2019-08-03 01:18:11,"Tanzania needs US $ 8 million from development to eradicating the NTD ...","Filariasis",-6.000000,35.000000,"Tanzania",,,3
6603485,Google News,2019-08-02 23:23:24,"Malaria - The Nation Newspaper","Malaria",9.593960,8.105310,"Nigeria",,,4
6603303,Google News,2019-07-31 05:11:46,"Uganda to Breed Malaria-Fighting Mosquitoes - AllAfrica - Top Africa ...","Malaria",1.279960,32.386219,"Uganda",,,3
6600585,Google News,2019-08-01 12:51:00,"Freetown closes public spaces from dusk to dawn due to heightened ...","Eastern Equine Encephalitis",8.560280,-11.791920,"Sierra Leone",,,4
6600585,Google News,2019-08-01 12:51:00,"Freetown closes public spaces from dusk to dawn due to heightened ...","West Nile Virus",8.560280,-11.791920,"Sierra Leone",,,3
6600348,Google News,2019-08-01 10:26:26,"Did Alana Cutland suffer bad reaction to anti-malaria drugs in ...","Malaria",-19.373381,46.706039,"Madagascar",,,4
6598509,ProMED Anglophone Africa,2019-08-01 00:12:00,"PRO/EAFR> Yellow fever - Cote d'Ivoire: (Abidjan) fatal","Yellow Fever",7.631530,-5.000000,"Cote d'Ivoire",,,3
6598509,ProMED Anglophone Africa,2019-08-01 00:12:00,"PRO/EAFR> Yellow fever - Cote d'Ivoire: (Abidjan) fatal","Yellow Fever",5.341110,-4.028060,"Abidjan, Lagunes Region, Ivory Coast",,,3
6594740,ProMED Français,2019-07-31 17:30:31,"PRO/FR> Fièvre Jaune - Côte d'Ivoire: (Abidjan)","Yellow Fever",7.631530,-5.000000,"Cote d'Ivoire",,,3
6594738,ProMED Français,2019-07-31 17:26:58,"PRO/FR> Dengue, épidémie en cours - Côte d'Ivoire (02): (Abidjan)","Dengue",7.631530,-5.000000,"Cote d'Ivoire",,,3
6597280,Google News,2019-07-30 23:40:45,"Mozambique: Malaria deaths in capital slashed by almost 70pct - Macau ...","Malaria",-17.260059,35.552200,"Mozambique",,,4
6596818,ProMED Mail,2019-07-30 22:48:16,"PRO/AH/EDR> Yellow fever - Africa (10): Cote d'Ivoire","Yellow Fever",7.631530,-5.000000,"Cote d'Ivoire",,,3
6596643,Google News,2019-07-30 16:05:55,"Yellow fever outbreak in Ivory Coast kills one: health ministry - ...","Yellow Fever",7.631530,-5.000000,"Cote d'Ivoire",,,4
6594542,ProMED Anglophone Africa,2019-07-30 16:36:27,"PRO/EAFR> Dengue - Tanzania (04): increase in cases","Dengue",-6.000000,35.000000,"Tanzania",,,3
6596538,Google News,2019-07-30 15:01:04,"Malaria drugs failure rate high among malnourished children - ...","Malaria",0.529860,37.857880,"Kenya",,,4
6596178,Google News,2019-07-30 11:01:13,"Making retail medicine outlets a catalyst for malaria case management ...","Malaria",7.959850,-1.207300,"Ghana",,,3
6596175,Google News,2019-07-30 10:02:00,"Group targets malaria prevention in Nigeria, two other countries - ...","Malaria",9.593960,8.105310,"Nigeria",,,4
6595438,Google News,2019-07-30 02:00:00,"Malaria Prevalence Rates Drop By 10% - New Vision","Malaria",1.279960,32.386219,"Uganda",,,4
6595080,Google News,2019-07-29 14:44:52,"Mosquitoes test positive for West Nile Virus in Dane County - WMTV","West Nile Virus",1.279960,32.386219,"Uganda",,,4
6594892,Google News,2019-07-29 19:02:18,"Malaria in Burundi: Nearly 6 million cases to date - Outbreak News ...","Malaria",-3.356170,29.887150,"Burundi",,,3
6593966,Google News,2019-07-29 09:58:08,"UK Government strengthens Uganda's response to fight malaria - Uganda ...","Malaria",1.279960,32.386219,"Uganda",,,4
6593409,Google News,2019-07-29 04:24:00,"Epidemiologists hold 8th Annual Scientific Conference in Jos - ...","Yellow Fever",9.593960,8.105310,"Nigeria",,,4
6592524,Google News,2019-07-28 11:12:23,"Malaria vaccine protects against severe malaria 7 years after ...","Malaria",-6.000000,35.000000,"Tanzania",,,3
6592524,Google News,2019-07-28 11:12:23,"Malaria vaccine protects against severe malaria 7 years after ...","Malaria",0.529860,37.857880,"Kenya",,,3
6592524,Google News,2019-07-28 11:12:23,"Malaria vaccine protects against severe malaria 7 years after ...","Malaria",12.277930,-1.740140,"Burkina Faso",,,3
6592442,Chinese RSS News,2019-07-28 04:21:15,"Dengue fever outbreak in Tanzania has caused 6677 people to infect 13 ...","Dengue",-6.000000,35.000000,"Tanzania",6677,13,3
6592442,Chinese RSS News,2019-07-28 04:21:15,"Dengue fever outbreak in Tanzania has caused 6677 people to infect 13 ...","Dengue",-6.822921,39.269661,"Dar es Salaam, Tanzania",6631,11,3
6591707,Google News,2019-07-27 20:49:00,"Dengue fever kills 13 in Tanzania - ANI News","Dengue",-6.000000,35.000000,"Tanzania",,,4
6590672,ProMED Mail,2019-07-27 09:35:08,"PRO/EDR> Podoconiosis - Uganda: not filariasis","Filariasis",1.279960,32.386219,"Uganda",,,1
6590685,Google News,2019-07-27 01:45:05,"USAID funded anti-malaria drive cuts prevalence among expectant ...","Malaria",-6.000000,35.000000,"Tanzania",,,3
6589336,Google News,2019-07-26 08:02:00,"Malaria: Gold Coaster Anthony Waker ends up with malaria after ...","Malaria",7.959850,-1.207300,"Ghana",,,3
6586875,Google News,2019-07-24 13:09:48,"More mosquitoes lead to rise in West Nile cases in Maricopa County - ...","West Nile Virus",1.279960,32.386219,"Uganda",,,3
6586546,Google News,2019-07-24 23:19:53,"Apac changes tact in fight against malaria - Daily Monitor","Malaria",1.279960,32.386219,"Uganda",,,4
6584077,Google News,2019-07-22 17:54:34,"Malaria: Expert Tasks Residents On Clean Environment - Leadership ...","Malaria",12.000000,9.750000,"Jigawa State, Nigeria",,,3
6583902,Google News,2019-07-23 12:52:37,"Mass Administration Of Anti-Malaria Drug To Children Begins - Peace ...","Malaria",7.959850,-1.207300,"Ghana",,,1
6582308,Google News,2019-07-21 12:33:00,"The latest travel warnings for holidays to Spain, Greece, Turkey and ...","West Nile Virus",34.110859,9.561340,"Tunisia",,,3
6580513,Google News,2019-07-21 23:31:00,"Group wants strategic intervention to curb malaria - Guardian","Malaria",9.593960,8.105310,"Nigeria",,,3
6572797,Google News,2019-07-17 05:27:35,"GHS to administer new anti-malaria drug to children - Ghana Business ...","Malaria",7.959850,-1.207300,"Ghana",,,1
6571926,Google News,2019-07-16 16:56:22,"New Tool Finds Bed Net Use Spotty, Raising Malaria Risk - VOA News","Malaria",1.279960,32.386219,"Uganda",,,4
6571663,Google News,2019-07-16 11:02:00,"A new statistical research study on Parasitic Diseases Therapeutic ...","Malaria",-13.953020,27.798250,"Zambia",,,4
6571663,Google News,2019-07-16 11:02:00,"A new statistical research study on Parasitic Diseases Therapeutic ...","Malaria",-6.000000,35.000000,"Tanzania",,,4
6571663,Google News,2019-07-16 11:02:00,"A new statistical research study on Parasitic Diseases Therapeutic ...","Malaria",1.279960,32.386219,"Uganda",,,4
6571663,Google News,2019-07-16 11:02:00,"A new statistical research study on Parasitic Diseases Therapeutic ...","Malaria",-13.215800,34.307232,"Malawi",,,4
6570833,Google News,2019-07-16 06:43:21,"Ghana: NMIMR Organises Malaria Quiz Competition for Oyarifa Schools - ...","Malaria",7.959850,-1.207300,"Ghana",,,3
6569744,Google News,2019-07-13 06:50:20,"Busia Health facilities run out of Malaria drugs - NTV Uganda","Malaria",1.279960,32.386219,"Uganda",,,4
6569744,Google News,2019-07-13 06:50:20,"Busia Health facilities run out of Malaria drugs - NTV Uganda","Malaria",-2.000000,25.000000,"DR Congo",,,4
6568846,Google News,2019-07-15 07:17:41,"Rift Valley Fever Testing Market Display Significant Growth by 2028 - ...","Rift Valley Fever",17.426149,9.397650,"Niger",,,4
6566287,ProMED Mail,2019-07-13 17:09:11,"PRO/EDR> Dengue/DHF update (16): Asia, Pacific, Europe, Africa, ...","Dengue",8.000000,-5.500000,"Ivory Coast, Ivory Coast",,,3
6566166,Google News,2019-07-13 02:30:00,"I Don't Fall Sick Any More, A Former NNPC Staff Reveals What He Used ...","Malaria",9.593960,8.105310,"Nigeria",,,4
6565336,ProMED Middle East,2019-07-12 21:46:07,"PRO/MENA> Malaria - Sudan: (Central Darfur) increasing incidence / ...","Malaria",12.333330,23.416670,"Central Darfur, Sudan",,,3
6563937,Google News,2019-07-11 10:59:36,"Mosquito surveillance uncovers new information about malaria ...","Malaria",-19.373381,46.706039,"Madagascar",,,4
6563111,Google News Русский,2019-07-09 05:07:00,"Plague, tularemia, fever: dangerous infections, which are present in ...","Tularemia",-0.840230,15.224290,"Republic of Congo",,,3
6562406,Google News,2019-07-11 04:31:00,"Making the Most of the Malaria Vaccine | by Ifeanyi M. Nsofor - ...","Malaria",7.959850,-1.207300,"Ghana",,,3
6562406,Google News,2019-07-11 04:31:00,"Making the Most of the Malaria Vaccine | by Ifeanyi M. Nsofor - ...","Malaria",0.529860,37.857880,"Kenya",,,3
6562406,Google News,2019-07-11 04:31:00,"Making the Most of the Malaria Vaccine | by Ifeanyi M. Nsofor - ...","Malaria",-13.215800,34.307232,"Malawi",,,3
6562395,Google News,2019-07-10 16:59:01,"The mosquito has killed billions and changed our DNA—and it’s going ...","Zika virus",7.631530,-5.000000,"Cote d'Ivoire",,,4
6561430,Google News,2019-07-10 14:24:13,"Malaria Vaccine Mosquirix Protects Over the Long-Term - Vax Before ...","Malaria",28.163240,2.632390,"Algeria",,,3
6561217,Google News,2019-07-10 06:06:58,"Malaria Rapid Diagnostics Devices Market Current Trends and Future ...","Malaria",1.279960,32.386219,"Uganda",,,4
6560062,ProMED Mail,2019-07-10 12:36:41,"PRO/AH/EDR> Zika virus (05): Americas, Africa, Middle East research, ...","Zika virus",0.529860,37.857880,"Kenya",,,1
6559720,ProMED Anglophone Africa,2019-07-10 10:14:52,"PRO/EAFR> Dengue - Cote d'Ivoire: (Abidjan) fatal","Dengue",7.631530,-5.000000,"Cote d'Ivoire",,,3
6559720,ProMED Anglophone Africa,2019-07-10 10:14:52,"PRO/EAFR> Dengue - Cote d'Ivoire: (Abidjan) fatal","Dengue",5.341110,-4.028060,"Abidjan, Lagunes Region, Ivory Coast",,,3
6559149,Google News,2019-07-09 07:06:20,"Recent diagnosis, a spider toxin can kill malaria mosquitoes - Brace ...","Malaria",12.277930,-1.740140,"Burkina Faso",,,3
6557952,Google News,2019-07-08 20:43:24,"Dengue outbreak in the Ivory Coast - Outbreak News Today","Dengue",7.631530,-5.000000,"Cote d'Ivoire",,,3
6556782,Google News,2019-07-08 07:36:57,"Are herbal remedies important to Ghana’s malaria control efforts? - ...","Malaria",7.959850,-1.207300,"Ghana",,,4
6556776,Google News,2019-07-08 07:00:00,"Emergency relief package to combat animal disease outbreak in ...","Rift Valley Fever",-17.260059,35.552200,"Mozambique",,,3
6556609,Google News,2019-07-08 04:39:38,"Africa: Tz Majors in Africa in Eliminating Malaria By 2030 End - Nmcp ...","Malaria",-6.000000,35.000000,"Tanzania",,,3
6555662,Google News,2019-07-06 01:20:00,"State has lot more mosquitoes, but none test for West Nile so far - ...","West Nile Virus",4.750000,6.833333,"Rivers State, Nigeria",,,3
6553420,Google News,2019-07-05 08:33:03,"Opinion: Why the elimination of malaria matters more than ever - Devex","Malaria",10.438210,-10.941770,"Guinea",,,3
6553002,Google News,2019-07-05 01:20:00,"Balaka DHO upbeat on Malaria Vaccine | Malawi 24 - Malawi news - ...","Malaria",-13.215800,34.307232,"Malawi",,,3
6552986,Google News Português,2019-07-05 00:20:00,"Angola has already registered more than 1,600 deaths due to malaria ...","Malaria",-12.295290,17.544680,"Angola",,,3
6552555,Google News,2019-07-04 10:03:45,"ACOMIN Holds Advocacy Focused Media Meeting On Malaria Elimination In ...","Malaria",10.333333,7.750000,"Kaduna State, Nigeria",,,3
6552500,Google News,2019-07-04 15:30:00,"Burkina Faso is fighting malaria — with genetically modified ...","Malaria",12.277930,-1.740140,"Burkina Faso",,,3
6552274,Google News,2019-07-04 11:59:19,"Dengue fever cases in Tanzania's business capital gone down: minister ...","Dengue",-6.000000,35.000000,"Tanzania",,,4
6552171,Google News,2019-07-04 10:36:00,"Retired soldier withdraws case against State over prescription of ...","Malaria",15.361170,18.664480,"Chad",,,3
6552170,Google News,2019-07-04 10:19:00,"71% Nigerians have no Malaria parasite antigen, wasting money on ...","Malaria",9.593960,8.105310,"Nigeria",,,4
6551767,Google News Deutsch,2019-07-04 03:11:51,"WHO update: Worldwide autochthonous Zika infections - Ärzte Zeitung","Zika virus",8.626220,39.616032,"Ethiopia",,,3
6551732,Google News,2019-07-03 10:48:20,"Lymphatic Filariasis widespread in Sunyani Municipal and Sunyani West ...","Filariasis",7.959850,-1.207300,"Ghana",,,3
6551612,Google News,2019-07-04 04:08:45,"Malaria cases decline by 69 percent in Oshikoto - New Era Live","Malaria",-22.133249,17.218281,"Namibia",,,4
6550157,Google News,2019-07-03 09:11:28,"Aswan cures 82 malaria-diagnosed travelers coming from Africa - ...","Malaria",26.494249,29.871960,"Egypt",,,3
6546598,Google News,2019-07-01 11:55:46,"Uganda: West Nile Fund Gets Shs120m for Needy Students - AllAfrica.com","West Nile Virus",1.279960,32.386219,"Uganda",,,3
6544759,Google News,2019-06-29 21:23:00,"Jigawa to immunize children against malaria - Daily Trust","Malaria",12.000000,9.750000,"Jigawa State, Nigeria",,,3
6544447,ProMED Mail,2019-06-29 17:43:24,"PRO/ALL> New in IJID (07): July 2019","Tularemia",-0.840230,15.224290,"Republic of Congo",,,1
6544447,ProMED Mail,2019-06-29 17:43:24,"PRO/ALL> New in IJID (07): July 2019","Tularemia",9.916670,8.900000,"Jos, Plateau, Nigeria",,,1
6543559,ProMED Anglophone Africa,2019-06-29 15:24:14,"PRO/EAFR> Dengue - Tanzania (03): increase in cases, fatal","Dengue",-6.000000,35.000000,"Tanzania",,,3
6542895,Google News,2019-06-28 11:01:55,"Zambia recorded 5m malaria cases last year – EMC - themastonline.com","Malaria",-13.953020,27.798250,"Zambia",,,3
6541747,Google News,2019-06-27 15:39:00,"Rolling back malaria: Government launches Seasonal Malaria ...","Malaria",5.685950,12.743590,"Cameroon",,,4
6539498,Google News,2019-06-26 00:05:26,"How malaria drugs thieves kill Ugandans - The Observer","Malaria",1.279960,32.386219,"Uganda",,,4
6538570,Google News,2019-06-26 02:43:50,"Home-grown solution to tackle malaria - 26 June 2019 - Altron Arrow - ...","Malaria",-28.998529,25.092541,"South Africa",,,3
6538135,Google News,2019-06-25 19:51:29,"Quick test checks for malaria drug resistance - Futurity: Research ...","Malaria",-13.953020,27.798250,"Zambia",,,3
6536314,Google News,2019-06-24 19:13:09,"Mozambique: Cholera cases slow, malaria cases near 60K - Outbreak ...","Malaria",-17.260059,35.552200,"Mozambique",,,3
6536092,Google News,2019-06-24 16:46:09,"Expert urges traditional rulers to support Malaria Elimination ...","Malaria",11.500000,8.500000,"Kano State, Nigeria",,,4
6535121,Google News,2019-06-24 04:40:18,"Mobile Malaria Project returns from the field - Geographical","Malaria",-13.953020,27.798250,"Zambia",,,3
6534414,Google News,2019-06-23 12:28:00,"How over 13m Nigerians battle with malaria annually - Vanguard","Malaria",9.593960,8.105310,"Nigeria",,,4
6531829,Google News,2019-06-21 07:04:24,"Dengue fever kills 4 in Tanzania, as 4,000 diagnosed with disease - ...","Dengue",-6.000000,35.000000,"Tanzania",,,4
6531365,Google News,2019-06-20 20:56:15,"Malaria Eradication: The Algeria, Argentina Example - Leadership ...","Malaria",28.163240,2.632390,"Algeria",,,3
6530975,Google News,2019-06-20 04:29:06,"Mapping malaria's global impact - News - Nature Middle East - Nature ...","Malaria",6.883000,30.497999,"South Sudan",,,3
6529733,Google News,2019-06-20 03:20:12,"Nigeria: Hope Rises for Malaria, Ebola 'Elimination' - AllAfrica.com","Malaria",9.593960,8.105310,"Nigeria",,,3
6524252,ProMED Middle East,2019-06-19 19:29:47,"PRO/MENA> Yellow fever - Africa: Egypt ex Sudan, airport, ...","Yellow Fever",26.494249,29.871960,"Egypt",,,3
6524252,ProMED Middle East,2019-06-19 19:29:47,"PRO/MENA> Yellow fever - Africa: Egypt ex Sudan, airport, ...","Yellow Fever",13.831530,30.049950,"Sudan",,,3
6527961,Google News,2019-06-19 04:30:00,"The Response to Malaria in Guinea-Bissau - Borgen Project","Malaria",12.030310,-14.965220,"Guinea-Bissau",,,3
6524164,Google News,2019-06-17 05:47:14,"Fake malaria pill kills pretty ESUT final year student 3 months to ...","Malaria",6.566389,7.377319,"Enugu State, Nigeria",,,4
6523077,Google News,2019-06-15 15:00:00,"Why thousands of Africans go on a pilgrimage to Senegal to visit the ...","Yellow Fever",14.366970,-14.467650,"Senegal",,,4
6522821,Google News,2019-06-15 21:59:39,"Gold Fields school complex wins malaria quiz competition - GhanaWeb","Malaria",7.959850,-1.207300,"Ghana",,,4
6520614,Google News,2019-06-14 11:07:52,"Hepatitis, a bigger threat than AIDS, malaria, TB in Africa — WHO - ...","Malaria",-1.997890,29.917650,"Rwanda",,,3
6520399,Google News,2019-06-13 19:30:32,"Cameroon begins distribution of 15 million mosquito nets to fight ...","Malaria",5.685950,12.743590,"Cameroon",,,3
6520228,Google News,2019-06-14 07:42:14,"Promising results from malaria-prevention medication among children ...","Malaria",11.500000,13.000000,"Borno State, Nigeria",,,3
6520083,Google News,2019-06-14 03:18:45,"Rift Valley Fever Testing Market to Reap Excessive Revenues by 2028 - ...","Rift Valley Fever",17.426149,9.397650,"Niger",,,4
6520016,Google News,2019-06-14 04:00:53,"Mermithid nematodes to control malaria transmission - BugBitten - BMC ...","Malaria",9.647320,2.343130,"Benin",,,3
6519802,Google News,2019-06-10 22:30:00,"17 malaria cases in 2019 - Trinidad & Tobago Express","Malaria",1.279960,32.386219,"Uganda",,,4
6519767,Google News,2019-06-14 00:18:42,"Time-honoured tactics to the fore as I. Coast confronts dengue peril ...","Dengue",7.631530,-5.000000,"Cote d'Ivoire",,,4
6519073,Google News Português,2019-06-13 04:40:00,"When Cubango prepared for cases of Dengue and Chicungunha | Kuando ...","Dengue",-12.295290,17.544680,"Angola",,,3
6517670,Google News,2019-06-13 00:01:00,"Quick DNA test for malaria drug resistance is life-saver, holds ...","Malaria",-13.953020,27.798250,"Zambia",,,3
6515157,Google News,2019-06-11 12:07:02,"Zika Virus Market Key Players, Cost Analysis, Price And Gross Margin ...","Zika virus",1.279960,32.386219,"Uganda",,,3
6514583,Google News Português,2019-06-11 10:10:00,"Malaria in Cuanza-Norte with a tendency to increase | Provinces - ...","Malaria",-12.295290,17.544680,"Angola",,,3
6513945,Google News,2019-06-09 13:00:00,"Better strategy to control malaria: Get rid of the mosquitoes - ...","Malaria",12.277930,-1.740140,"Burkina Faso",,,4
6512348,Google News,2019-06-10 09:02:31,"East Africa tightens travel to contain yellow fever spread - The East ...","Yellow Fever",1.279960,32.386219,"Uganda",,,4
6512260,Google News,2019-06-10 07:36:00,"What Algeria and Argentina can teach the world about being ...","Malaria",28.163240,2.632390,"Algeria",,,3
6511266,Google News,2019-06-09 04:29:27,"BP agrees to sell Egypt GUPCO stake to Dragon Oil - Oil and Gas ...","West Nile Virus",26.494249,29.871960,"Egypt",,,3
6508072,Google News,2019-06-04 19:51:06,"Burkina Faso Travel Warning Issued - Vax Before Travel","Zika virus",12.277930,-1.740140,"Burkina Faso",,,3
6507756,Google News,2019-06-06 18:58:06,"Knowledge, attitude and practice towards dengue fever prevention and ...","Dengue",8.626220,39.616032,"Ethiopia",,,3
6507384,Google News Português,2019-06-06 14:35:37,"Angola worries about outbreaks of scabies, malaria and meningitis in ...","Malaria",-12.295290,17.544680,"Angola",,,3
6505832,ProMED Français,2019-06-06 14:20:09,"PRO/FR> Dengue, cas confirmés et mortels - Côte d'Ivoire: (Abidjan)","Dengue",7.631530,-5.000000,"Cote d'Ivoire",,,3
6505401,Google News,2019-06-05 14:04:43,"A new way to block malaria transmission by targeting young contagious ...","Malaria",5.685950,12.743590,"Cameroon",,,4
6505401,Google News,2019-06-05 14:04:43,"A new way to block malaria transmission by targeting young contagious ...","Malaria",12.277930,-1.740140,"Burkina Faso",,,4
6502828,Google News,2019-06-04 04:28:42,"Zika Virus Market Global and Regional Analysis by Top Players, ...","Zika virus",1.279960,32.386219,"Uganda",,,4
6502300,Google News,2019-06-04 03:42:00,"Fungi take the fight against malaria to mosquitoes - Business Day","Malaria",-6.000000,35.000000,"Tanzania",,,4
6502246,Google News,2019-06-04 02:15:44,"Take this today: Dengue fever is not contagious - The Citizen","Dengue",-6.000000,35.000000,"Tanzania",,,4
6501203,Google News,2019-06-03 11:09:05,"BP plc: BP to divest mature oil assets in Egypt to Dragon Oil - The ...","West Nile Virus",26.494249,29.871960,"Egypt",,,4
6500592,Google News Русский,2019-06-03 05:29:15,"Malaria and cholera spread Mozambique - SM News","Malaria",-17.260059,35.552200,"Mozambique",,,1
6500478,Google News,2019-06-03 06:33:33,"Algeria now fourth African country to be declared malaria-free - The ...","Malaria",28.163240,2.632390,"Algeria",,,4
6500235,Google News,2019-06-03 02:23:45,"Angola: Malaria and Meningitis Dominate Epidemiology in Angola - ...","Malaria",-12.295290,17.544680,"Angola",,,3
6499799,Google News,2019-06-02 08:10:22,"New malaria weapon: Genetically engineered spider venom - WRAL Tech ...","Malaria",12.277930,-1.740140,"Burkina Faso",,,4
6499169,Google News,2019-05-29 20:00:00,"Malaria is fighting back against efforts to eliminate it - The ...","Malaria",28.163240,2.632390,"Algeria",,,4
6497061,Google News,2019-05-31 12:05:00,"The Economist Examines Global Efforts To Eliminate Malaria, Zambia's ...","Malaria",-13.953020,27.798250,"Zambia",,,4
6496810,Google News,2019-05-31 03:06:00,"New Vaccine Expected to Play Major Role in Battle against Malaria - ...","Malaria",-13.215800,34.307232,"Malawi",,,3
6496556,Google News,2019-05-31 07:42:06,"Fake Drugs Threaten Malaria Control, Elimination Efforts - ...","Malaria",6.583333,3.750000,"Lagos State, Nigeria",,,3
6494524,ProMED Français,2019-05-31 04:26:36,"PRO/FR> FIÈVRE JAUNE - OUGANDA","Yellow Fever",1.279960,32.386219,"Uganda",,,3
6495745,Google News,2019-05-30 19:04:53,"African leaders in eSwatini for malaria crusade - ...","Malaria",-29.580999,28.243010,"Lesotho",,,4
6495746,Google News,2019-05-30 19:07:57,"GM fungus rapidly kills 99% of malaria mosquitoes, study suggests - ...","Malaria",12.277930,-1.740140,"Burkina Faso",,,4
6495715,Google News Português,2019-05-27 11:16:10,"Malaria and measles kill more than 1100 people in Angola - Sol","Malaria",-12.295290,17.544680,"Angola",,,3
6495677,Google News,2019-05-30 17:20:51,"A Big Five experience at Rwanda's Akagera National Park - Travel ...","Yellow Fever",-1.997890,29.917650,"Rwanda",,,3
6495677,Google News,2019-05-30 17:20:51,"A Big Five experience at Rwanda's Akagera National Park - Travel ...","Malaria",-1.997890,29.917650,"Rwanda",,,3
6494887,Google News,2019-05-29 09:41:15,"Africa: Killing Mosquito Larvae Can Contribute Towards Malaria ...","Malaria",28.163240,2.632390,"Algeria",,,3
6492199,ProMED Mail,2019-05-30 05:47:52,"PRO/AH/EDR> Yellow fever - Africa (09): Uganda (OK,MQ)","Yellow Fever",1.279960,32.386219,"Uganda",,,3
6493322,Google News,2019-05-29 08:46:01,"Uganda Confirms Yellow Fever Outbreak in 2019 - Vax Before Travel","Yellow Fever",1.279960,32.386219,"Uganda",,,3
6491876,ProMED Anglophone Africa,2019-05-29 10:51:02,"PRO/EAFR> Yellow fever - Uganda: (Koboko, Masaka)","Yellow Fever",1.279960,32.386219,"Uganda",,,3
6492646,Google News Русский,2019-05-29 03:13:00,"In Tanzania, the number of people infected with dengue fever is ...","Dengue",-6.000000,35.000000,"Tanzania",,,1
6492206,Google News,2019-05-28 23:58:00,"Ghana jabs back against malaria's devastation - FRANCE 24","Malaria",7.959850,-1.207300,"Ghana",,,4
6492076,ProMED Português,2019-05-28 23:07:00,"PRO/PORT> Malária e outras doenças - Angola, número de casos e de ...","Malaria",-12.295290,17.544680,"Angola",,,3
6491152,Google News,2019-05-28 11:44:22,"Monaco pledges $2M to fight malaria in Sahel region - cgtn.com","Malaria",43.747978,7.412820,"Monaco",,,4
6489934,Google News,2019-05-27 18:33:44,"Coweta officials warn residents to conserve water, practice safe ...","West Nile Virus",4.750000,6.833333,"Rivers State, Nigeria",,,3
6489706,Google News,2019-05-27 11:20:00,"Lake Victoria Shores Continue To Grapple With Malaria - New Vision","Malaria",1.279960,32.386219,"Uganda",,,3
6489181,Google News Português,2019-05-27 08:29:12,"Malaria and measles cause more than 1,100 deaths in Angola by May - ...","Malaria",-12.295290,17.544680,"Angola",,,3
6484325,ProMED Français,2019-05-27 08:20:30,"PRO/FR> Paludisme, certificat d'élimination - Algérie: (Alger)","Malaria",28.163240,2.632390,"Algeria",,,3
6486013,ProMED Anglophone Africa,2019-05-25 15:19:21,"PRO/EAFR> Dengue - Tanzania (02): increase in cases","Dengue",-6.000000,35.000000,"Tanzania",,,3
